,Unnamed: 0,img,difficulty_score,split,root_output_dir,img_file,meta_file,xml_file,xml_path,labels,stimulus,set_size,has_label,target_condition
6802,6802,2009_004820,3.063041,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004820.jpg,none,Annotations/2009_004820.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004820.xml,[0],VSD,1,False,absent
6803,6803,2009_004822,3.29,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004822.jpg,none,Annotations/2009_004822.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004822.xml,"[6, 6, 14, 1]",VSD,4,False,absent
6804,6804,2009_004823,3.31,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004823.jpg,none,Annotations/2009_004823.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004823.xml,"[17, 8]",VSD,2,False,absent
6805,6805,2009_004824,3.56,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004824.jpg,none,Annotations/2009_004824.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004824.xml,[6],VSD,1,False,absent
6806,6806,2009_004828,2.967503,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004828.jpg,none,Annotations/2009_004828.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004828.xml,[11],VSD,1,True,present
6807,6807,2009_004829,3.08,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004829.jpg,none,Annotations/2009_004829.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004829.xml,[5],VSD,1,False,absent
6808,6808,2009_004830,3.52,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004830.jpg,none,Annotations/2009_004830.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004830.xml,"[14, 14, 6, 6]",VSD,4,False,absent
6809,6809,2009_004831,3.448921,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004831.jpg,none,Annotations/2009_004831.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004831.xml,"[1, 14, 1, 14]",VSD,4,False,absent
6810,6810,2009_004834,3.25,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004834.jpg,none,Annotations/2009_004834.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004834.xml,"[16, 16, 16]",VSD,3,False,absent
6811,6811,2009_004836,3.13,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004836.jpg,none,Annotations/2009_004836.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004836.xml,"[5, 14]",VSD,2,False,absent
6812,6812,2009_004839,3.26,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004839.jpg,none,Annotations/2009_004839.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004839.xml,[17],VSD,1,False,absent
6813,6813,2009_004841,3.780847,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004841.jpg,none,Annotations/2009_004841.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004841.xml,"[7, 7]",VSD,2,False,absent
6814,6814,2009_004845,3.31,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004845.jpg,none,Annotations/2009_004845.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004845.xml,[13],VSD,1,False,absent
6815,6815,2009_004846,3.23,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004846.jpg,none,Annotations/2009_004846.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004846.xml,[0],VSD,1,False,absent
6816,6816,2009_004847,3.39,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004847.jpg,none,Annotations/2009_004847.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004847.xml,"[10, 14, 14]",VSD,3,False,absent
6817,6817,2009_004848,3.37797,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004848.jpg,none,Annotations/2009_004848.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004848.xml,"[1, 14]",VSD,2,False,absent
6818,6818,2009_004849,3.368871,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004849.jpg,none,Annotations/2009_004849.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004849.xml,"[13, 14, 14, 8]",VSD,4,False,absent
6819,6819,2009_004855,2.835017,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004855.jpg,none,Annotations/2009_004855.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004855.xml,[11],VSD,1,True,present
6820,6820,2009_004856,2.98,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004856.jpg,none,Annotations/2009_004856.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004856.xml,[4],VSD,1,False,absent
6821,6821,2009_004857,3.43,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004857.jpg,none,Annotations/2009_004857.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004857.xml,"[13, 13]",VSD,2,False,absent
6822,6822,2009_004858,2.929117,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004858.jpg,none,Annotations/2009_004858.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004858.xml,[2],VSD,1,False,absent
6823,6823,2009_004859,3.26,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004859.jpg,none,Annotations/2009_004859.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004859.xml,"[10, 14, 8]",VSD,3,False,absent
6824,6824,2009_004865,3.21,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004865.jpg,none,Annotations/2009_004865.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004865.xml,[14],VSD,1,False,absent
6825,6825,2009_004867,3.02,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004867.jpg,none,Annotations/2009_004867.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004867.xml,[5],VSD,1,False,absent
6826,6826,2009_004868,3.174384,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004868.jpg,none,Annotations/2009_004868.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004868.xml,"[14, 14, 14, 13, 14, 13]",VSD,6,False,absent
6827,6827,2009_004869,3.275,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004869.jpg,none,Annotations/2009_004869.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004869.xml,"[15, 14, 8]",VSD,3,False,absent
6828,6828,2009_004871,3.245,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004871.jpg,none,Annotations/2009_004871.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004871.xml,[5],VSD,1,False,absent
6829,6829,2009_004872,3.12,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004872.jpg,none,Annotations/2009_004872.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004872.xml,[6],VSD,1,False,absent
6830,6830,2009_004874,3.159374,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004874.jpg,none,Annotations/2009_004874.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004874.xml,"[8, 8, 8]",VSD,3,False,absent
6831,6831,2009_004876,3.291253,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004876.jpg,none,Annotations/2009_004876.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004876.xml,[1],VSD,1,False,absent
6832,6832,2009_004877,2.929128,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004877.jpg,none,Annotations/2009_004877.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004877.xml,[7],VSD,1,False,absent
6833,6833,2009_004880,3.40626,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004880.jpg,none,Annotations/2009_004880.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004880.xml,"[18, 14, 14]",VSD,3,False,absent
6834,6834,2009_004882,3.460757,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004882.jpg,none,Annotations/2009_004882.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004882.xml,"[1, 1]",VSD,2,False,absent
6835,6835,2009_004885,3.655429,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004885.jpg,none,Annotations/2009_004885.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004885.xml,"[15, 15, 15]",VSD,3,False,absent
6836,6836,2009_004886,3.124884,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004886.jpg,none,Annotations/2009_004886.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004886.xml,[2],VSD,1,False,absent
6837,6837,2009_004887,3.053023,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004887.jpg,none,Annotations/2009_004887.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004887.xml,[7],VSD,1,False,absent
6838,6838,2009_004888,3.021928,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004888.jpg,none,Annotations/2009_004888.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004888.xml,"[3, 3, 14, 14, 14]",VSD,5,False,absent
6839,6839,2009_004889,3.11,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004889.jpg,none,Annotations/2009_004889.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004889.xml,[11],VSD,1,True,present
6840,6840,2009_004890,3.3316510000000004,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004890.jpg,none,Annotations/2009_004890.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004890.xml,"[14, 14, 14, 14, 8, 8, 10]",VSD,7,False,absent
6841,6841,2009_004895,2.94,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004895.jpg,none,Annotations/2009_004895.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004895.xml,[2],VSD,1,False,absent
6842,6842,2009_004897,3.087372,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004897.jpg,none,Annotations/2009_004897.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004897.xml,[12],VSD,1,False,absent
6843,6843,2009_004898,2.85,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004898.jpg,none,Annotations/2009_004898.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004898.xml,[2],VSD,1,False,absent
6844,6844,2009_004899,3.18,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004899.jpg,none,Annotations/2009_004899.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004899.xml,"[14, 14, 14]",VSD,3,False,absent
6845,6845,2009_004901,4.80336,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004901.jpg,none,Annotations/2009_004901.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004901.xml,"[17, 15, 8]",VSD,3,False,absent
6846,6846,2009_004902,3.09,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004902.jpg,none,Annotations/2009_004902.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004902.xml,[19],VSD,1,False,absent
6847,6847,2009_004903,3.16,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004903.jpg,none,Annotations/2009_004903.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004903.xml,"[6, 6]",VSD,2,False,absent
6848,6848,2009_004904,5.401619,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004904.jpg,none,Annotations/2009_004904.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004904.xml,[3],VSD,1,False,absent
6849,6849,2009_004905,4.06,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004905.jpg,none,Annotations/2009_004905.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004905.xml,"[19, 1, 8]",VSD,3,False,absent
6850,6850,2009_004907,3.44,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004907.jpg,none,Annotations/2009_004907.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004907.xml,[11],VSD,1,True,present
6851,6851,2009_004913,3.181534,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004913.jpg,none,Annotations/2009_004913.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004913.xml,"[6, 14]",VSD,2,False,absent
6852,6852,2009_004914,2.995,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004914.jpg,none,Annotations/2009_004914.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004914.xml,[1],VSD,1,False,absent
6853,6853,2009_004917,3.045,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004917.jpg,none,Annotations/2009_004917.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004917.xml,[0],VSD,1,False,absent
6854,6854,2009_004919,3.219203,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004919.jpg,none,Annotations/2009_004919.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004919.xml,"[14, 15]",VSD,2,False,absent
6855,6855,2009_004921,3.222591,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004921.jpg,none,Annotations/2009_004921.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004921.xml,[8],VSD,1,False,absent
6856,6856,2009_004922,3.269795,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004922.jpg,none,Annotations/2009_004922.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004922.xml,"[19, 8]",VSD,2,False,absent
6857,6857,2009_004926,3.145801,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004926.jpg,none,Annotations/2009_004926.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004926.xml,[14],VSD,1,False,absent
6858,6858,2009_004929,2.808176,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004929.jpg,none,Annotations/2009_004929.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004929.xml,[9],VSD,1,False,absent
6859,6859,2009_004930,3.342039,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004930.jpg,none,Annotations/2009_004930.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004930.xml,[3],VSD,1,False,absent
6860,6860,2009_004933,3.34,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004933.jpg,none,Annotations/2009_004933.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004933.xml,"[6, 6, 6, 14, 1]",VSD,5,False,absent
6861,6861,2009_004934,3.285,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004934.jpg,none,Annotations/2009_004934.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004934.xml,[1],VSD,1,False,absent
6862,6862,2009_004939,3.078989,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004939.jpg,none,Annotations/2009_004939.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004939.xml,"[14, 8]",VSD,2,False,absent
6863,6863,2009_004940,2.952348,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004940.jpg,none,Annotations/2009_004940.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004940.xml,[7],VSD,1,False,absent
6864,6864,2009_004942,2.942227,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004942.jpg,none,Annotations/2009_004942.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004942.xml,[12],VSD,1,False,absent
6865,6865,2009_004943,3.025543,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004943.jpg,none,Annotations/2009_004943.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004943.xml,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",VSD,16,False,absent
6866,6866,2009_004944,2.744,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004944.jpg,none,Annotations/2009_004944.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004944.xml,[0],VSD,1,False,absent
6867,6867,2009_004945,3.05,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004945.jpg,none,Annotations/2009_004945.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004945.xml,[16],VSD,1,False,absent
6868,6868,2009_004946,2.965542,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004946.jpg,none,Annotations/2009_004946.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004946.xml,[2],VSD,1,False,absent
6869,6869,2009_004947,3.292478,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004947.jpg,none,Annotations/2009_004947.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004947.xml,[5],VSD,1,False,absent
6870,6870,2009_004953,2.755,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004953.jpg,none,Annotations/2009_004953.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004953.xml,[7],VSD,1,False,absent
6871,6871,2009_004956,3.46,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004956.jpg,none,Annotations/2009_004956.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004956.xml,[18],VSD,1,False,absent
6872,6872,2009_004958,3.51,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004958.jpg,none,Annotations/2009_004958.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004958.xml,[18],VSD,1,False,absent
6873,6873,2009_004959,3.283895,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004959.jpg,none,Annotations/2009_004959.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004959.xml,"[2, 2]",VSD,2,False,absent
6874,6874,2009_004961,3.065003,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004961.jpg,none,Annotations/2009_004961.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004961.xml,[11],VSD,1,True,present
6875,6875,2009_004962,3.315,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004962.jpg,none,Annotations/2009_004962.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004962.xml,"[5, 6, 14, 14, 14, 14]",VSD,6,False,absent
6876,6876,2009_004965,3.400335,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004965.jpg,none,Annotations/2009_004965.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004965.xml,[19],VSD,1,False,absent
6877,6877,2009_004969,3.55,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004969.jpg,none,Annotations/2009_004969.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004969.xml,"[0, 0, 0]",VSD,3,False,absent
6878,6878,2009_004971,3.756553,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004971.jpg,none,Annotations/2009_004971.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004971.xml,[7],VSD,1,False,absent
6879,6879,2009_004972,3.57855,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004972.jpg,none,Annotations/2009_004972.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004972.xml,[1],VSD,1,False,absent
6880,6880,2009_004974,4.062562000000001,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004974.jpg,none,Annotations/2009_004974.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004974.xml,"[10, 8]",VSD,2,False,absent
6881,6881,2009_004975,2.93,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004975.jpg,none,Annotations/2009_004975.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004975.xml,"[8, 14]",VSD,2,False,absent
6882,6882,2009_004977,4.869891,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004977.jpg,none,Annotations/2009_004977.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004977.xml,"[18, 18]",VSD,2,False,absent
6883,6883,2009_004979,4.24,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004979.jpg,none,Annotations/2009_004979.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004979.xml,"[15, 10, 8, 8, 10, 8]",VSD,6,False,absent
6884,6884,2009_004980,2.84,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004980.jpg,none,Annotations/2009_004980.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004980.xml,[0],VSD,1,False,absent
6885,6885,2009_004982,3.441,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004982.jpg,none,Annotations/2009_004982.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004982.xml,"[14, 14, 14, 14]",VSD,4,False,absent
6886,6886,2009_004983,3.34,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2009_004983.jpg,none,Annotations/2009_004983.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2009_004983.xml,"[17, 7, 15]",VSD,3,False,absent
